name,address,price,distance,rate_review,num_review,rating_stars,link,source_url
Apartament Santo Bartolomeo,Toruń,187,1500.0,9.1,179.0,3,https://www.booking.com/hotel/pl/apartament-santo-bartolomeo.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=466807801_159106753_2_0_0&highlighted_blocks=466807801_159106753_2_0_0&matching_block_id=466807801_159106753_2_0_0&sr_pri_blocks=466807801_159106753_2_0_0__18675&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Simply Modern Apartment,"Stare Miasto, Toruń",192,300.0,8.0,229.0,3,https://www.booking.com/hotel/pl/simply-modern-apartment.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=651292803_266122462_2_0_0&highlighted_blocks=651292803_266122462_2_0_0&matching_block_id=651292803_266122462_2_0_0&sr_pri_blocks=651292803_266122462_2_0_0__19220&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Strumykowa 19 - Old Town,"Stare Miasto, Toruń",193,250.0,7.4,39.0,3,https://www.booking.com/hotel/pl/strumykowa-19-old-town.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=894848301_359991708_2_0_0&highlighted_blocks=894848301_359991708_2_0_0&matching_block_id=894848301_359991708_2_0_0&sr_pri_blocks=894848301_359991708_2_0_0__19320&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
"Perfect Stay - ""Apartamenty Horzyca""","Stare Miasto, Toruń",193,150.0,8.1,798.0,3,https://www.booking.com/hotel/pl/apartament-horzyca.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=404392307_124207341_2_0_0&highlighted_blocks=404392307_124207341_2_0_0&matching_block_id=404392307_124207341_2_0_0&sr_pri_blocks=404392307_124207341_2_0_0__19322&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Apartamenty Vistula przy Bulwarze by Rentoom,"Stare Miasto, Toruń",197,300.0,7.2,105.0,3,https://www.booking.com/hotel/pl/apartamenty-vistula.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=750908002_385951685_2_0_0&highlighted_blocks=750908002_385951685_2_0_0&matching_block_id=750908002_385951685_2_0_0&sr_pri_blocks=750908002_385951685_2_0_0__19698&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Apartament Staromiejski Zakątek by Rentoom,"Stare Miasto, Toruń",197,50.0,7.2,49.0,3,https://www.booking.com/hotel/pl/apartament-atramentowy-torun1.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=884168002_385951663_2_0_0&highlighted_blocks=884168002_385951663_2_0_0&matching_block_id=884168002_385951663_2_0_0&sr_pri_blocks=884168002_385951663_2_0_0__19698&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Apartament U Zegarmistrza by Rentoom,Toruń,197,1400.0,6.8,4.0,3,https://www.booking.com/hotel/pl/u-zegarmistrza.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJGQyMmE4Zjc2LTE1ODgtNDc3ZS04MmE4LTEwNjg4ZjZjZTQzM9gCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=class_and_price&srpvid=46716635ac070047&srepoch=1734964332&all_sr_blocks=1159480202_388663054_2_0_0&highlighted_blocks=1159480202_388663054_2_0_0&matching_block_id=1159480202_388663054_2_0_0&sr_pri_blocks=1159480202_388663054_2_0_0__19698&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=class_and_price
Apartamenty Szewska 25,"Stare Miasto, Toruń",364,100.0,9.8,528.0,4,https://www.booking.com/hotel/pl/apartamenty-szewska-25.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=293840902_195378831_2_0_0&highlighted_blocks=293840902_195378831_2_0_0&matching_block_id=293840902_195378831_2_0_0&sr_pri_blocks=293840902_195378831_2_0_0__36400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartamenty Kopernika 14,"Stare Miasto, Toruń",395,150.0,9.7,449.0,3,https://www.booking.com/hotel/pl/apartamenty-kopernika-14.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=379631005_274092951_2_0_0&highlighted_blocks=379631005_274092951_2_0_0&matching_block_id=379631005_274092951_2_0_0&sr_pri_blocks=379631005_274092951_2_0_0__39500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartamenty Małe Garbary,"Stare Miasto, Toruń",393,350.0,9.5,214.0,3,https://www.booking.com/hotel/pl/apartamenty-male-garbary-13.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=63496205_192132499_0_1_0&highlighted_blocks=63496205_192132499_0_1_0&matching_block_id=63496205_192132499_0_1_0&sr_pri_blocks=63496205_192132499_0_1_0__39330&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartament Zwirki,Toruń,421,2000.0,9.9,97.0,3,https://www.booking.com/hotel/pl/apartament-zwirki.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=895113801_360093653_2_0_0&highlighted_blocks=895113801_360093653_2_0_0&matching_block_id=895113801_360093653_2_0_0&sr_pri_blocks=895113801_360093653_2_0_0__42050&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartament Winnica,Toruń,498,1800.0,9.9,153.0,3,https://www.booking.com/hotel/pl/apartament-winnica-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=909617601_362143856_2_0_0&highlighted_blocks=909617601_362143856_2_0_0&matching_block_id=909617601_362143856_2_0_0&sr_pri_blocks=909617601_362143856_2_0_0__49800&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartament Migdałowy,"Stare Miasto, Toruń",409,900.0,9.7,124.0,3,https://www.booking.com/hotel/pl/apartament-migdalowy.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=893758201_359779349_0_0_0&highlighted_blocks=893758201_359779349_0_0_0&matching_block_id=893758201_359779349_0_0_0&sr_pri_blocks=893758201_359779349_0_0_0__40900&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartamenty Jan Olbracht,"Stare Miasto, Toruń",323,150.0,9.7,382.0,4,https://www.booking.com/hotel/pl/apartamenty-jan-olbracht.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=399591101_211834723_0_0_0&highlighted_blocks=399591101_211834723_0_0_0&matching_block_id=399591101_211834723_0_0_0&sr_pri_blocks=399591101_211834723_0_0_0__32300&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartamenty Szeroka 32,"Stare Miasto, Toruń",274,150.0,9.6,148.0,3,https://www.booking.com/hotel/pl/apartament-szeroka-32-apartament-1.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=502910701_171266219_2_0_0&highlighted_blocks=502910701_171266219_2_0_0&matching_block_id=502910701_171266219_2_0_0&sr_pri_blocks=502910701_171266219_2_0_0__27400&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
2HomeRent Apartamenty Garbary 12,"Stare Miasto, Toruń",345,450.0,9.4,783.0,3,https://www.booking.com/hotel/pl/apartamenty-garbary-12-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=809903312_394160218_0_2_0&highlighted_blocks=809903312_394160218_0_2_0&matching_block_id=809903312_394160218_0_2_0&sr_pri_blocks=809903312_394160218_0_2_0__34500&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartamenty Sofa Spot,"Stare Miasto, Toruń",331,350.0,9.6,244.0,3,https://www.booking.com/hotel/pl/apartamenty-sofa-spot.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=601101201_237467504_4_0_0&highlighted_blocks=601101201_237467504_4_0_0&matching_block_id=601101201_237467504_4_0_0&sr_pri_blocks=601101201_237467504_4_0_0__33125&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Office Park Aparthotel,Toruń,256,1600.0,9.4,1012.0,3,https://www.booking.com/hotel/pl/office-park-apartments.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=845194101_351468522_2_0_0&highlighted_blocks=845194101_351468522_2_0_0&matching_block_id=845194101_351468522_2_0_0&sr_pri_blocks=845194101_351468522_2_0_0__25600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartamenty Blisko Centrum,Toruń,250,1400.0,9.6,226.0,4,https://www.booking.com/hotel/pl/apartamenty-blisko-centrum.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=211774401_326566077_2_0_0&highlighted_blocks=211774401_326566077_2_0_0&matching_block_id=211774401_326566077_2_0_0&sr_pri_blocks=211774401_326566077_2_0_0__25000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartamenty Chleb i Wino Strumykowa,"Stare Miasto, Toruń",277,250.0,9.4,870.0,3,https://www.booking.com/hotel/pl/apartamenty-torun-ii.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=41580902_361040429_2_2_0&highlighted_blocks=41580902_361040429_2_2_0&matching_block_id=41580902_361040429_2_2_0&sr_pri_blocks=41580902_361040429_2_2_0__27700&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartamenty Sowa Toruń,"Stare Miasto, Toruń",256,50.0,9.4,505.0,4,https://www.booking.com/hotel/pl/apartamenty-sowa.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=78266401_89097531_0_10_0&highlighted_blocks=78266401_89097531_0_10_0&matching_block_id=78266401_89097531_0_10_0&sr_pri_blocks=78266401_89097531_0_10_0__25600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartament na starówce Toruń,"Stare Miasto, Toruń",256,350.0,9.5,110.0,3,https://www.booking.com/hotel/pl/apartament-na-starowce-torun-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=555226901_208393532_2_0_0&highlighted_blocks=555226901_208393532_2_0_0&matching_block_id=555226901_208393532_2_0_0&sr_pri_blocks=555226901_208393532_2_0_0__25600&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartament Pułaskiego z garażem,Toruń,400,1700.0,9.9,61.0,3,https://www.booking.com/hotel/pl/apartament-pulaskiego-z-garazem.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=1148572201_387684399_2_0_0&highlighted_blocks=1148572201_387684399_2_0_0&matching_block_id=1148572201_387684399_2_0_0&sr_pri_blocks=1148572201_387684399_2_0_0__40000&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Quick Trip Apartments Toruń,"Stare Miasto, Toruń",154,500.0,9.5,236.0,3,https://www.booking.com/hotel/pl/quick-trip-apartments-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=1140466802_386912093_2_0_0&highlighted_blocks=1140466802_386912093_2_0_0&matching_block_id=1140466802_386912093_2_0_0&sr_pri_blocks=1140466802_386912093_2_0_0__15421&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Main Square Apartments,"Stare Miasto, Toruń",323,50.0,9.4,229.0,3,https://www.booking.com/hotel/pl/main-square-apartments-torun.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=837776202_350188251_2_0_0&highlighted_blocks=837776202_350188251_2_0_0&matching_block_id=837776202_350188251_2_0_0&sr_pri_blocks=837776202_350188251_2_0_0__32272&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
Apartament Starówka 10 (Miodova),"Stare Miasto, Toruń",218,600.0,9.4,166.0,3,https://www.booking.com/hotel/pl/apartament-starowka-10-miodova.pl.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF90b3J1xYRIHlgEaLYBiAEBmAEeuAEXyAEM2AEB6AEB-AEDiAIBqAIDuALr6KW7BsACAdICJDE0MzYwZTZhLTk3MjYtNGJiYi1iMzMzLTA4NzZiYzk5NGQwYtgCBeACAQ&ucfs=1&arphpl=1&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=bayesian_review_score&srpvid=d5b266353f1f0060&srepoch=1734964332&all_sr_blocks=834821001_348867783_2_0_0&highlighted_blocks=834821001_348867783_2_0_0&matching_block_id=834821001_348867783_2_0_0&sr_pri_blocks=834821001_348867783_2_0_0__21815&from=searchresults,https://www.booking.com/searchresults.pl.html?ss=toru%C5%84&checkin=2024-12-23&checkout=2024-12-24&group_adults=2&order=bayesian_review_score
